"Table S2, dinocyst percentages and environmental parameters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Dinocyst  percentages, See table 1 for abbreviations ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Site number","Aand","Atax","Btep","Bspo","Iacu","Ipal","Ipar","Ipat","Isph","Istr","Ipli","Ivel","Ijap","Lmac","Mcho","Nlab","Nrig","Ocen","Oisr","Ojan","Olon","Ogig","Pzoh","Pret","Smem","Sdel","Selo","Sram","Sbel","Sben","Sbul","Slaz","Smir","Sgra","Spac","Sspp","Tpel","Pdal","Stri","Imin","Imic","Ibre","Ekar","Bspp","Dubr","Peri","Lspp","Snep","Xxan","Squa","Pnud","Tapp","Tvar","Vcal","Vspi","Pame","Qcon","Pkof","Parc","Psch","Gymn","Eacu","Egra","Edel","Etra","Espp","Sste","Sbif","Cysa","Tvan","Dcha"
"G058",0,0,4.37158469945355,0,0,0,0,0,0,0,0,0,0,0,0,0.546448087431694,0,21.0382513661202,0,0,0,0,0,0,0,0,1.09289617486339,2.18579234972678,0,0,0,0,0,0,0,2.73224043715847,0,8.19672131147541,0,14.207650273224,1.09289617486339,0,0,42.6229508196721,0,0,0,0,0,0.273224043715847,0,0,0,0,0,1.63934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2259414225941,0,30.9623430962343,0,0,0,0,0,0,0,0,1.67364016736402,2.51046025104602,0,0,0,0,0,0,0,1.67364016736402,0,15.0627615062761,0,15.4811715481172,0,0,0,16.3179916317992,0,0,0,0,0,2.09205020920502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G060",0,0.571428571428571,2.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,13.7142857142857,0,37.4285714285714,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2.28571428571429,0,30.5714285714286,0,0,0,0,0,9.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G061",0,0,0.527704485488127,0,0,0,0,0,0,0,0,0,0,0,0,21.1081794195251,0,37.467018469657,0,0,0,0,0,0,0,0,2.9023746701847,5.0131926121372,0,0,0,0,0,0,0,3.95778364116095,0,20.3166226912929,0,1.05540897097625,0,0,0,7.65171503957784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G062",0,0,0.87527352297593,0,0,0,0,0,0,0,0,0,0,0,0,17.5054704595186,0,15.7549234135667,0,0,0,0,0,0,0,0,2.62582056892779,1.31291028446389,0,0,0,0,0.218818380743982,0,0,1.75054704595186,0,47.2647702407002,0,4.15754923413567,0,0,0,5.68927789934354,0,0,0,0,0,1.75054704595186,0,0,0,0,0,1.09409190371991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G063",0,0.158730158730159,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,10.952380952381,0,35.2380952380952,0,0,0,0,0,0,0,0,3.17460317460317,1.26984126984127,0,0,0,0,0,0,0,1.26984126984127,0,25.8730158730159,0.317460317460317,16.5079365079365,0.476190476190476,0,0,3.17460317460317,0,0,0,0,0,0.476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G064",0,0.628930817610063,1.25786163522013,0,0,0,0,0,0,0,0,0,0,0,0,12.5786163522013,0,20.440251572327,0,0,0,0,0,0,0,0,1.88679245283019,0.628930817610063,0,0,0,0,0,0,0,3.14465408805031,0,55.3459119496855,0,0,0,0,0,3.14465408805031,0,0,0,0,0,0.943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G065",0,0,4.26229508196721,0,0,0,0,0,0,0,0,0,0,0,0,11.1475409836066,0,32.1311475409836,0,0,0,0,0,0,0,0,1.63934426229508,2.29508196721311,0,0,0,0,0,0,0,4.26229508196721,0,25.2459016393443,0,0.983606557377049,0,0,0,17.7049180327869,0,0,0,0,0,0.327868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G066",0,0,8.07174887892377,0,0,0,0,0,0.149476831091181,0,0,0,0,0,0,7.17488789237668,0,35.575485799701,0,0,0,0,0,0,0,0,3.28849028400598,1.04633781763827,0,0,0,0,0,0,0,0.747384155455904,0,36.9207772795217,0.448430493273543,1.04633781763827,0,0,0,5.53064275037369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G067",0,0.66006600660066,1.32013201320132,0,0,0,0,0,0,0,0,0,0,0,0,4.95049504950495,0,1.32013201320132,0,0,0,0,0,0,0,0,0.99009900990099,0.66006600660066,0,0,0,0,0,0,0,0.99009900990099,0,33.993399339934,0.33003300330033,7.26072607260726,0,0,0,37.953795379538,0,0,0,0,0,5.94059405940594,0,0,0,0,0,3.63036303630363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G068",0,0.28735632183908,0.862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,13.2183908045977,0,18.1034482758621,0,0,0,0,0,0,0,0,4.31034482758621,1.72413793103448,0,0,0,0,0,0,0,2.58620689655172,0,25.2873563218391,0.28735632183908,4.31034482758621,0,0,0,23.2758620689655,0,0,0,0,0,5.45977011494253,0,0,0,0,0,0.28735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946372239747634,0,5.36277602523659,0,0,0,0,0,0,0,0,0,0.315457413249211,0,0,0,0,0,0,0,1.26182965299685,0,26.1829652996845,0,11.0410094637224,0,0,0,42.9022082018927,0,0,0,0,0,6.30914826498423,0,0,0,0,0,5.6782334384858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88087774294671,0,6.58307210031348,0,0,0,0,0,0,0,0,1.25391849529781,0.940438871473354,0,0,0,0,0,0,0,0.313479623824451,0,33.2288401253918,1.56739811912226,11.2852664576803,0,0,0,30.7210031347962,0,0,0,0,0,9.09090909090909,0,0,0,0,0,3.13479623824451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G071",0,0,0.327868852459016,0,0,0,0,0,0,0,0,0,0,0,0,3.27868852459016,0,12.1311475409836,0,0,0,0,0,0,0,0,1.31147540983607,4.26229508196721,0,0,0,0,0,0,0,8.52459016393443,0,15.0819672131148,0.327868852459016,14.0983606557377,0,0,0,38.3606557377049,0,0,0,0,0,2.29508196721311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G072",0,0.632911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632911392405063,0,19.9367088607595,0,0,0,0,0,0,0,0,0.632911392405063,1.89873417721519,0,0,0.949367088607595,0,0,0,0,4.11392405063291,0,5.06329113924051,0,21.5189873417722,0,0,0,43.0379746835443,0,0,0,0,0,1.58227848101266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G073",0,0,7.02247191011236,0,0,0.280898876404494,0,0,0.280898876404494,0,0,0,0,0,0,6.46067415730337,0,30.3370786516854,0,0,0,0,0,0,0,0,1.96629213483146,1.68539325842697,0,0,0,0,0,0,0,1.96629213483146,0,19.3820224719101,0,2.52808988764045,0,0,0,27.5280898876404,0,0,0,0,0,0.561797752808989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A074",0,0.297619047619048,25.8928571428571,0,0,0,0,0,0.297619047619048,0,0,0,0,0,0,2.38095238095238,0,43.75,0,0,0,0,0,0,0,0,0.595238095238095,0.892857142857143,0,0,0,0,0,0,0,3.86904761904762,0,9.22619047619048,0.595238095238095,0.595238095238095,0,0,0,11.0119047619048,0,0,0,0,0,0.595238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G075",0,0.554016620498615,10.2493074792244,0,0,0,0,0,0,0,0,0,0,0,0,0.554016620498615,0,31.5789473684211,0,0,0,0,0,0,0,0,0.831024930747922,0.277008310249307,0,0,0,0,0,0,0,0.277008310249307,0,25.207756232687,0.554016620498615,0.554016620498615,0,0,0,29.3628808864266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G076",0,0.72992700729927,12.043795620438,0,0,0,0,0,0,0,0,0,0,0,0,0.72992700729927,0,43.7956204379562,0,0,0,0,0,0,0,0,1.82481751824818,0.364963503649635,0,0,0,0,0,0,0,2.91970802919708,0,7.2992700729927,0,1.09489051094891,0,0,0,29.1970802919708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G077",0,0,3.15581854043393,0,0,0,0,0,0,0,0,0,0,0,0,0.788954635108481,0,33.1360946745562,0,0,0,0,0,0,0,0,1.38067061143984,1.38067061143984,0,0,0,0,0,0,0,2.76134122287968,0,22.6824457593688,1.18343195266272,1.38067061143984,0,0,0,31.5581854043392,0,0,0,0,0,0.591715976331361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G078",0,0.321543408360129,9.0032154340836,0,0,0,0,0,0,0,0,0,0,0,0,0.643086816720257,0,41.1575562700965,0,0,0,0,0,0,0,0,0.643086816720257,1.28617363344051,0,0,0,0,0,0,0,3.85852090032154,0,16.0771704180064,0.964630225080386,1.60771704180064,0,0,0,24.1157556270096,0,0,0,0,0,0.321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G079",0,0.641025641025641,0.641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0,28.2051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28205128205128,0,3.84615384615385,0.641025641025641,1.92307692307692,0,0,0,57.0512820512821,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B080",0,0,0,0,0,1.01351351351351,0,0,0,0,0,0,0,0,0,1.01351351351351,0,72.6351351351351,0,0,0,0,0,0,0,0,24.6621621621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0
"B081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215285252960172,0,78.5791173304629,0,0,0,0,0,0,0,0,20.8826695371367,0.107642626480086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215285252960172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0481927710843,0,0,0,0,0,0,0,0,11.4457831325301,0,0,0,0,0,0,0,0,0,0,0,0,0.903614457831325,0,0,0,0.602409638554217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L087",0,0.201612903225806,0.201612903225806,0,0.201612903225806,0.604838709677419,0.201612903225806,0,2.01612903225806,0,0,0,0,0,0,51.4112903225806,0,27.4193548387097,0,0,0,0,0,0.201612903225806,0,0,0.403225806451613,2.21774193548387,0,0,0,0,0,0,0,0,0,12.9032258064516,0,0.201612903225806,0,0,0,1.20967741935484,0,0,0,0,0,0.604838709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L088",0,0,0,0,0.677966101694915,0,0,0,1.35593220338983,0,0,0,0,0,0,71.5254237288136,0,13.2203389830508,0,0,0,0,0,0,0,0,1.01694915254237,0,0,0,0,0,0,0,0,0,0,5.76271186440678,0,0.677966101694915,0,0,0,5.08474576271186,0,0,0,0,0,0.677966101694915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L089",0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,42.2360248447205,0,17.7018633540373,0,0,0,0,0,0,0,0,0.31055900621118,0.31055900621118,0,0,0,0,0,0,0,0,0,2.17391304347826,0,6.52173913043478,0,0,0,24.8447204968944,0,0,0,0,0,1.5527950310559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L090",0,0,0.301204819277108,0,0,0.401606425702811,0,0,1.20481927710843,0,0,0,0,0,0,65.1606425702811,0,10.140562248996,0,0,0,0,0,0,0,0,0.200803212851406,0,0,0,0,0,0,0,0,0,0,11.4457831325301,0.200803212851406,0,0,0,0,2.91164658634538,0,0.200803212851406,0,0,0,4.51807228915663,0.502008032128514,1.90763052208835,0,0,0,0,0,0.903614457831325,0,0,0,0,0,0,0,0,0,0,0,0,0
"L091",0,0,0.643086816720257,0,0.321543408360129,0.160771704180064,0,0,1.28617363344051,0,0,0,0,0,0,28.2958199356913,0,45.016077170418,0,0,0,0,0,0,0,0,1.12540192926045,2.57234726688103,0,0,0,0,0,0,0,0,0,15.9163987138264,0,0,0,0,0,3.05466237942122,0,0,0,0,0,0.803858520900322,0.160771704180064,0.321543408360129,0,0,0,0,0,0.321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0
"L092",0,0.175131348511384,0.875656742556918,0,0,0.175131348511384,0.350262697022767,0,0,0,0,0,0,0,0,16.9877408056042,0,48.5113835376532,0,0,0,0,0,0,0,0,1.22591943957968,3.85288966725044,0,0,0,0,0,0,0,0,0,25.7443082311734,0,0,0,0,0,0.875656742556918,0,0,0,0,0,0,0,0.525394045534151,0,0,0,0,0,0.700525394045534,0,0,0,0,0,0,0,0,0,0,0,0,0
"L093",0,0,0.587084148727984,0,0.195694716242661,0.782778864970646,0.587084148727984,0,0.978473581213307,0,0,0,0,0,0,49.9021526418787,0,26.027397260274,0,0,0,0,0,0,0,0,0.391389432485323,0,0,0,0,0,0,0,0,0,0,18.1996086105675,0,0,0,0,0,2.15264187866928,0,0,0,0,0,0,0,0.195694716242661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L094",0,0,0.218818380743982,0,0,0.437636761487965,0,0,2.62582056892779,0,0,0,0,0,0,40.0437636761488,0,25.601750547046,0,0,0,0,0,0,0,0,0,1.96936542669584,0,0,0,0,0,0,0,0,0,14.4420131291028,0.218818380743982,0.656455142231947,0,0,0,9.62800875273523,0,0.87527352297593,0,0,0,1.31291028446389,0.437636761487965,1.09409190371991,0,0,0,0,0,0.437636761487965,0,0,0,0,0,0,0,0,0,0,0,0,0
"A099",0,0,0.218340611353712,0,0.218340611353712,0,0,0,0.873362445414847,0,0,0,0,0,0,29.9126637554585,0,36.0262008733624,0,0.436681222707424,0,0,0,0,0,0,0.436681222707424,1.09170305676856,0,0,0.218340611353712,0,0,0,0,0.218340611353712,0,21.17903930131,0,0,0,0,0,6.11353711790393,0,0,0,0,0,1.74672489082969,0,0.655021834061135,0,0,0,0,0,0.655021834061135,0,0,0,0,0,0,0,0,0,0,0,0,0
"A100",0,0,0.26525198938992,0,0,0,0,0,1.85676392572944,0,0,0,0,0,0,39.5225464190981,0,40.8488063660477,0,0.26525198938992,0,0,0,0,0,0,1.3262599469496,0,0,0,0.26525198938992,0,0,0,0,0.26525198938992,0,6.63129973474801,0,0,0,0,0,5.57029177718833,0,0,0,0,0,2.91777188328912,0,0.26525198938992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A103",0,0,0.45662100456621,0,0.114155251141552,0,0,0,0.45662100456621,0,0,0,0,0,0,12.7853881278539,0,74.3150684931507,0,0.45662100456621,0,0,0,0,0,0,1.48401826484018,3.19634703196347,0,0,0.45662100456621,0,0,0,0,0.228310502283105,0,3.65296803652968,0,0,0,0,0,1.36986301369863,0,0,0,0,0,0.45662100456621,0,0.228310502283105,0,0,0,0,0,0.342465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0
"A104",0,0,1.2987012987013,0,0,0,0,0,0,0,0,0,0,0,0,25.1082251082251,0,47.1861471861472,0,3.46320346320346,0,0,0,0,0,0,0.865800865800866,0.432900432900433,0.432900432900433,0,0,0,0,0,0,0.432900432900433,0,1.73160173160173,0,0,0,0,0,12.1212121212121,0,1.2987012987013,0,0,0,5.19480519480519,0,0.432900432900433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A105",0,0,0,0,0,0.389863547758285,0,0,1.16959064327485,0,0,0,0,0,0,71.5399610136452,0,6.82261208576998,0,0,0,0,0,0,0,0,0.194931773879142,0,0,0,0,0,0,0,0,0,0,13.2553606237817,0.389863547758285,0,0,0,0,1.16959064327485,0,0,0,0,0,4.09356725146199,0.584795321637427,0.194931773879142,0,0,0,0,0,0.194931773879142,0,0,0,0,0,0,0,0,0,0,0,0,0
"A106",0,0,0.253807106598985,0,0,0,0,0,1.77664974619289,0,0,0,0,0,0,24.6192893401015,0,50.507614213198,0,0.253807106598985,0,0,0,0,0,0,1.52284263959391,1.77664974619289,0,0,0.253807106598985,0,0,0,0,0.253807106598985,0,3.04568527918782,0,0,0,0,0,8.12182741116751,0,0,0,0,0,5.58375634517767,0,1.01522842639594,0,0,0,0,0,1.01522842639594,0,0,0,0,0,0,0,0,0,0,0,0,0
"A107",0,0,0,0,0,0,0.290697674418605,0,1.16279069767442,0,0,0,0,0,0,43.8953488372093,0,41.5697674418605,0,0.581395348837209,0,0,0,0.290697674418605,0,0,1.45348837209302,1.45348837209302,0,0,0.290697674418605,0,0,0,0,0.872093023255814,0,2.03488372093023,0,0,0,0,0,4.06976744186046,0,0,0,0,0,0.581395348837209,0,1.45348837209302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A108",0,0,0,0,0,0,0.392156862745098,0,1.96078431372549,0,0,0,0,0,0,45.0980392156863,0,23.5294117647059,0,0,0,0,0,0,0.392156862745098,0,0.784313725490196,0,0,0,0,0,0,0,0,1.96078431372549,0,0,0,0.392156862745098,0,0,0,17.6470588235294,0,0,0,0,0,1.17647058823529,0.392156862745098,5.09803921568627,0,0,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0
"A109",0,0,0.280898876404494,0,0,0,0,0,1.12359550561798,0,0,0,0,0,0,26.685393258427,0,43.5393258426966,0,0,0,0,0,0,0,0,4.21348314606742,0.280898876404494,0,0,0,0,0,0,0,0.842696629213483,0,0,0,0,0,0,0,17.6966292134831,0,0,0,0,0,0.561797752808989,0,2.24719101123596,0,0,0,0,0,2.52808988764045,0,0,0,0,0,0,0,0,0,0,0,0,0
"A110",0,0,0.689655172413793,0,0,0,0,0,0.689655172413793,0,0,0,0,0,0,21.7241379310345,0,36.2068965517241,0,0,0,0,0,0,0,0,3.79310344827586,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,25.8620689655172,0,0,0,0,0,3.79310344827586,0,3.10344827586207,0,0,0,0,0,3.79310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0
"A111",0,0,0,0,0.282485875706215,0,0,0,1.9774011299435,0,0,0,0,0,0,42.3728813559322,0,25.1412429378531,0,0.282485875706215,0,0,0,0,0,0,2.25988700564972,0.564971751412429,0,0,0,0,0,0,0,0,0,0.282485875706215,0,0,0,0,0,20.6214689265537,0,0.282485875706215,0,0,0,2.54237288135593,0,1.9774011299435,0,0,0,0,0,1.41242937853107,0,0,0,0,0,0,0,0,0,0,0,0,0
"A113",0,0,1.18694362017804,0,0.593471810089021,0,1.18694362017804,0,0.593471810089021,0,0,0,0,0,0,8.90207715133531,0,55.786350148368,0,0.890207715133531,0,0,0,0.29673590504451,0,0,15.13353115727,0,0,0,0,0,1.48367952522255,0,0,0,0,0.29673590504451,0,0,0,0,0,7.12166172106825,0,0,0,0.29673590504451,0,0,0,6.23145400593472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A114",0,0,1.23152709359606,0,1.47783251231527,0,3.94088669950739,0,0.246305418719212,0.246305418719212,0,0,0,0,0,2.70935960591133,0,37.9310344827586,0,0.492610837438424,0,0,0,0,0,0,3.44827586206897,0,0,0,0,0,16.7487684729064,0,0,1.23152709359606,0,0.246305418719212,0,0,0,0,0,26.6009852216749,0,0,0,0,0.246305418719212,0.492610837438424,0,0.738916256157635,0,0,0,0,0,1.97044334975369,0,0,0,0,0,0,0,0,0,0,0,0,0
"A115",0,0,0.160513643659711,0,0.160513643659711,0,1.12359550561798,0,1.12359550561798,0,0,0,0,0,0,7.06260032102729,0,53.2905296950241,0,0.321027287319422,0,0,0,0,0,0,23.2744783306581,0.321027287319422,0.642054574638844,0,0,0,4.81540930979133,0,0,0.160513643659711,0,0,0,0,0,0,0,5.45746388443018,0,0.160513643659711,0,0,0,0.160513643659711,0.321027287319422,0.642054574638844,0,0,0,0,0,0.802568218298555,0,0,0,0,0,0,0,0,0,0,0,0,0
"A116",0,0,0,0,0,0,2.86624203821656,0,1.59235668789809,0,0,0,0,0,0,5.4140127388535,0,38.8535031847134,0,0.318471337579618,0,0,0,0,0,0,14.3312101910828,0,0,0.318471337579618,0,0,7.32484076433121,0,0,0,0,0,0,0,0,0,0,21.0191082802548,0,0,0,0,0,0.318471337579618,0,3.18471337579618,0,0,0,0,0,4.45859872611465,0,0,0,0,0,0,0,0,0,0,0,0,0
"A118",0,0.119617224880383,1.19617224880383,0,0.358851674641148,0,1.55502392344498,0,0.837320574162679,0,0,0,0,0,0,9.33014354066986,0,57.5358851674641,0,0.239234449760766,0,0,0,0,0,0,16.2679425837321,0.239234449760766,0,0,0,0,1.31578947368421,0,0,0,0,0.239234449760766,0,0,0,0,0,5.26315789473684,0,0.119617224880383,0,0.239234449760766,0,0,0.837320574162679,4.30622009569378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A119",0,0,0,0,5.68181818181818,0,4.54545454545455,1.13636363636364,1.13636363636364,0,0,0,0,0,0,7.95454545454545,0,40.9090909090909,0,1.13636363636364,0,0,0,0,0,0,18.1818181818182,1.13636363636364,0,0,0,0,11.3636363636364,0,0,0,0,0,0,0,0,0,0,6.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A120",0,0,1.17302052785924,0,0,0,1.75953079178886,0,2.05278592375367,0.293255131964809,0,0,0,0,0,5.27859237536657,0,11.1436950146628,0,0.293255131964809,0,0,0,0,0,0,3.2258064516129,0.293255131964809,0,0,0.586510263929619,0,6.74486803519062,0,0,0.293255131964809,0,0,0,0,0,0,0,45.7478005865103,0,0,0,0,0,0.293255131964809,0,7.62463343108504,0,0,0,0,0,13.1964809384164,0,0,0,0,0,0,0,0,0,0,0,0,0
"A121",0,0,0.191754554170662,0,0,0,0.287631831255992,0,0,0,0,0,0,0,0,5.17737296260786,0,73.2502396931927,0,0.0958772770853308,0,0,0,0,0,0,13.614573346117,0.0958772770853308,0,0,0,0,1.62991371045062,0,0,0,0,0,0,0,0,0,0,4.12272291466922,0,0,0,0,0,0.287631831255992,0,1.15052732502397,0,0,0,0,0,0.0958772770853308,0,0,0,0,0,0,0,0,0,0,0,0,0
"A122",0,0.395256916996047,0.395256916996047,0,0.395256916996047,0,0,0,1.18577075098814,0,0,0,0,0.395256916996047,0,9.48616600790514,0,31.2252964426877,0,0,0,0,0,0.395256916996047,0,0,11.4624505928854,1.18577075098814,1.97628458498024,0,0.395256916996047,0,8.300395256917,0,0,3.16205533596838,0,0,0,0.395256916996047,0,0,0,22.1343873517787,0,0,0,0,0,0.790513833992095,0,4.34782608695652,0,0,0,0,0,1.97628458498024,0,0,0,0,0,0,0,0,0,0,0,0,0
"A123",0,0,0.284900284900285,0,0,0,0,0,0.284900284900285,0,0,0,0,0,0,4.55840455840456,0,62.1082621082621,0,0.284900284900285,0,0,0,0,0,0.284900284900285,19.3732193732194,0,0,0,0,0,5.98290598290598,0,0,0,0,0.284900284900285,0,0,0,0,0,5.6980056980057,0,0,0,0,0,0,0,0.56980056980057,0,0,0,0,0,0.284900284900285,0,0,0,0,0,0,0,0,0,0,0,0,0
"A124",0,0,1.66805671392827,0,0.250208507089241,0,0,0.0834028356964137,0.0834028356964137,0,0,0,0,0,0,4.42035029190993,0,88.3236030025021,0,0.417014178482068,0,0,0,0,0,0,2.418682235196,0.333611342785655,0.0834028356964137,0,0,0,0.667222685571309,0,0,0.0834028356964137,0,0.417014178482068,0,0,0,0,0,0.0834028356964137,0,0,0,0,0,0,0.250208507089241,0.417014178482068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A125",0,0.0607533414337789,2.06561360874848,0,0,0,0,0,0.0607533414337789,0,0,0,0,0,0,3.1591737545565,0,89.003645200486,0,0.182260024301337,0,0,0,0,0,0.243013365735115,2.97691373025516,0.486026731470231,0.121506682867558,0,0,0.121506682867558,0.425273390036452,0,0,0.0607533414337789,0,0,0,0,0,0,0,0.243013365735115,0,0.243013365735115,0,0,0,0.121506682867558,0.182260024301337,0.182260024301337,0,0,0,0,0,0.0607533414337789,0,0,0,0,0,0,0,0,0,0,0,0,0
"A126",0,0.151400454201363,0.757002271006813,0,0,0,0.302800908402725,0,0.0757002271006813,0,0,0,0,0.151400454201363,0,6.20741862225587,0,80.6964420893263,0,0.302800908402725,0,0,0,0,0,0,3.40651021953066,0.302800908402725,0.227100681302044,0,0,0,0.60560181680545,0,0,0.378501135503407,0,0.227100681302044,0,0,0,0,0,3.78501135503407,0,0.378501135503407,0,0,0,0.227100681302044,1.36260408781226,0.227100681302044,0,0,0,0,0,0.227100681302044,0,0,0,0,0,0,0,0,0,0,0,0,0
"A127",0,0,0.303951367781155,0,1.82370820668693,0,2.12765957446809,0.303951367781155,3.03951367781155,0,0,0,0,0,0,59.5744680851064,0,28.8753799392097,0,0.303951367781155,0,0,0,0,0,0,1.21580547112462,0,0,0,0,0,0.60790273556231,0,0,0.303951367781155,0,0,0,0,0,0,0,0.60790273556231,0,0,0,0,0,0,0,0.911854103343465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A128",0,0,0.591715976331361,0,0.19723865877712,0,0.394477317554241,0,0.29585798816568,0,0,0,0,0,0,5.22682445759369,0,58.4812623274162,0,0.19723865877712,0,0,0,0,0.0986193293885602,0,22.4852071005917,0,0,0,0,0,0.690335305719921,0,0,0,0,0,0,0,0,0,0,8.57988165680473,0,0,0,0,0,0,0.29585798816568,2.26824457593688,0,0,0,0,0,0.19723865877712,0,0,0,0,0,0,0,0,0,0,0,0,0
"A129",0,0.779220779220779,2.33766233766234,0,0,0,0.779220779220779,0,1.03896103896104,0,0,0,0,0,0,11.9480519480519,0,25.7142857142857,0,0.779220779220779,0,0,0,0,0,0,4.41558441558442,0.25974025974026,0,0,0,0,0,0,0,0,0,11.4285714285714,0,0,0,0,0,24.4155844155844,0,1.03896103896104,0,0,0,10.1298701298701,1.55844155844156,0.519480519480519,0,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
"H130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5705521472393,0,0,0,0,0,0,0,0,7.05521472392638,0.306748466257669,0,0,0,0,0,0,0,0,0,16.1042944785276,0,10.4294478527607,2.76073619631902,0,0,48.6196319018405,0,0,0,0,0,0.153374233128834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
